Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
Fiordo Austral S.A,Chile,Nelson,South Island,"149 Vickerman Street, Port Nelson, Nelson 7010, New Zealand; P7VH+6R Nelson, New Zealand",https://fiordoaustral.com/,,http://fiordoaustral.com/wp-content/uploads/2023/01/Aceite-de-Salmon-Espanol-r.pdf;https://fiordoaustral.com/noticias;https://fiordoaustral.com/productos;https://fiordoaustral.com/wp-content/uploads/2022/12/DEBONED-SALMON-MEAT.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/PROTEINA-HIDROLIZADA-DE-SALMON.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET-PLUS.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET.pdf;https://portalservicios.fiordoaustral.com,,,
Fiordo Austral S.A,Chile,Pārolaine,Olaines novads,"Akācijas iela 72, Pārolaine, Olaines pagasts, Olaines novads, LV-2127, Latvia",https://fiordoaustral.com/,,http://fiordoaustral.com/wp-content/uploads/2023/01/Aceite-de-Salmon-Espanol-r.pdf;https://fiordoaustral.com/noticias;https://fiordoaustral.com/productos;https://fiordoaustral.com/wp-content/uploads/2022/12/DEBONED-SALMON-MEAT.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/PROTEINA-HIDROLIZADA-DE-SALMON.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET-PLUS.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET.pdf;https://portalservicios.fiordoaustral.com,,,
Fiordo Austral S.A,Chile,Samsun,Samsun,Sidi El Heni,https://fiordoaustral.com/,,http://fiordoaustral.com/wp-content/uploads/2023/01/Aceite-de-Salmon-Espanol-r.pdf;https://fiordoaustral.com/noticias;https://fiordoaustral.com/productos;https://fiordoaustral.com/wp-content/uploads/2022/12/DEBONED-SALMON-MEAT.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/PROTEINA-HIDROLIZADA-DE-SALMON.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET-PLUS.pdf;https://fiordoaustral.com/wp-content/uploads/2022/12/SALMO-PET.pdf;https://portalservicios.fiordoaustral.com,,,
Shandong Kangjing Marine Bioengineering Co. Ltd.,China,Warrenton,Oregon,"46M6+26 Akutan, AK, USA",http://www.qdkangjing.cn/en,,http://www.qdkangjing.cn/en/news/602.html,http://www.qdkangjing.cn/about;http://www.qdkangjing.cn/en;http://www.qdkangjing.cn/en/about;http://www.qdkangjing.cn/en/advantages;http://www.qdkangjing.cn/en/advantages/6;http://www.qdkangjing.cn/kjjk,,
FF Skagen A/S,Denmark,,,"P777+Q2 Bareng, Banyuwangi Regency, East Java, Indonesia",https://ffskagen.dk/,,,https://ffskagen.dk/kvalitet,,https://ffskagen.dk/politikker
Sociedad Pesquera Landes S.A.,Chile,Warrenton,Oregon,"73 Trident Way, Akutan, AK 99553",https://landes.cl/en/,,https://landes.cl/cdn-cgi/l/email-protection;https://landes.cl/productos-landes,https://landes.cl/en/history;https://landes.cl/en/sustainability-landes;https://landes.cl/reportesostenibilidad2022/landes-sustainability-report-2022;https://landes.cl/reportesostenibilidad2023/eng;https://landes.cl/sustainabilityreport2021;https://landes.cl/wp/en/sostenibilidad-en,,
Thai Union Marine Nutrients GmbH,Germany,thành phố Biên Hòa,Đồng Nai,"88 Salmon Way Dutch Harbor, AK 99692",https://www.thaiunion.com/en/about/company/subsidiary/989/thai-union-marine-nutrients-gmbh,,,,,
Corpesca S.A.,Chile,,,"229 Main Street, Sand Point, AK 99661",https://www.corpesca.cl/productos/,,,,,
Abalıoğlu Balık İşleme,Turkey,Nova Aurora,Paraná,"CP54+V2, Cafelândia - State of Paraná, 85410-000, Brazil",https://ablfoods.com.tr,,https://ablfoods.com.tr/en/about-us;https://ablfoods.com.tr/haberler;https://ablfoods.com.tr/hakkimizda,,,
Corpesca S.A.,Chile,Nova Aurora,Paraná,"Av. Ver. João Batista Sanches, 371 - Parque Industrial, Maringá - PR, 87065-130, Brazil",https://www.corpesca.cl/productos/,,,,,
"Daybrook Fisheries, Inc.",United States of America,Jaunlatvieši,Talsu novads,"Jaunlatvieši, Jaunlatvieši, Ārlavas pagasts, Talsu novads, LV-3260, Latvia",https://daybrook.com/#products,,,,,https://daybrook.com;https://daybrook.com/
Trio SpA,Chile,Mar del Plata,Provincia de Buenos Aires,"Calle 1007, entre 1002 y 1004 - Puerto de Mar del Plata - Buenos Aires",https://www.linkedin.com/company/triogroup/about/,,,,,
CORPORACION DE PROYECTOS MULTIPLES MULT .I. PROYECTOS S.A.,Ecuador,Dutch Harbor/Unalaska (evidently pronounced Uhn rather than Yune),,"1 Mile Captain's Bay Rd., P.O. Box 920608 Dutch Harbor, AK 99692",https://www.multiproyectos.com.ec/page_spanish/product.html,,,,,
PT. Argopuro Berkat Indonesia,Indonesia,Ķekava,Ķekavas novads,"Kārkliņi, Kārkliņi, Ķekava, Ķekavas pagasts, Ķekavas novads, LV-2123, Latvia",https://argopuroberkatindonesia.com/,,,,,
PT. Argopuro Berkat Indonesia,Indonesia,Empire,Alaska,"136 Daybrook Lane Empire, LA 70050",https://argopuroberkatindonesia.com/,,,,,
CV Indo Jaya Pratama,Indonesia,,,"Jl. Tratas No.11, Dusun Curah, Tambakrejo, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur 68472, Indonesia",https://indojayapratama.com/,,,,,
Marjan Seafood Company,Iran,Raysut,Dhofar Governorate,"Raysut Industrial Area, Road No. 3, Block A/2, PC: 211, Salalah, Oman",https://www.frozenb2b.com/supplier/iran-frozen-fish-frozen-seafood-22229/,https://www.frozenb2b.com/supplier,https://www.frozenb2b.com/category-supplier/frozen-fish-frozen-seafood;https://www.frozenb2b.com/category-supplier/frozen-fish-frozen-seafood-frozen-shellfish;https://www.frozenb2b.com/category-supplier/frozen-fish-frozen-seafood-frozen-shellfish-frozen-iqf-black-tiger-shrimps;https://www.frozenb2b.com/category/news-iqf-fruits;https://www.frozenb2b.com/cdn-cgi/l/email-protection;https://www.frozenb2b.com/marketplace;https://www.frozenb2b.com/page/2;https://www.frozenb2b.com/register,https://www.frozenb2b.com/category-supplier/frozen-fish-frozen-seafood-frozen-shellfish-frozen-iqf-black-tiger-shrimps,,
Empresa Pesquera Polar SA,Ecuador,Venta,Kuldīgas novads,"XHPC+4CV Alsunga, Alsungas pagasts, Kuldīga Municipality, Latvia
",https://www.pesquerapolar.com/productos/,,http://www.pesquerapolar.com/nosotros;https://www.pesquerapolar.com/nosotros,,http://www.pesquerapolar.com;http://www.pesquerapolar.com/;https://www.pesquerapolar.com/;https://www.pesquerapolar.com/empresas-pesqueras-peruanas-paro;https://www.pesquerapolar.com/noticias;https://www.pesquerapolar.com/se-dicto-curso-de-introduccion-a-la-evaluacion-de-recursos-pesqueros;https://www.pesquerapolar.com/sostenibilidad;https://www.pesquerapolar.com/walton_funding_ecuadorian_fip,https://www.pesquerapolar.com/sostenibilidad
Sarana Tani Pratama,Indonesia,General Santos City,Region XII,"Talisay, Tambler General Santos City, 346V+X7P, General Santos City, South Cotabato, Philippines",https://stpbali.com/home/about,,,https://stpbali.com/en/home/about;https://stpbali.com/home/about,,
"Century Pacific Food, Inc.",Philippines,Dalian,Liaoning,"No. 8-147, Dalianwan, Ganjingzi District, Dalian City, Liaoning Province, P.R. China",https://centurypacific.com.ph/,,https://centurypacific.com.ph/;https://centurypacific.com.ph/about;https://centurypacific.com.ph/brands;https://centurypacific.com.ph/brands/555-2;https://centurypacific.com.ph/brands/angel;https://centurypacific.com.ph/brands/argentina;https://centurypacific.com.ph/brands/birchtree2;https://centurypacific.com.ph/brands/birchtreefortified;https://centurypacific.com.ph/brands/bluebay;https://centurypacific.com.ph/brands/centuryquality;https://centurypacific.com.ph/brands/centurytuna;https://centurypacific.com.ph/brands/choco-hero-powdered-choco-malt-milk-drink;https://centurypacific.com.ph/brands/cocomama;https://centurypacific.com.ph/brands/foodservice;https://centurypacific.com.ph/brands/fresca;https://centurypacific.com.ph/brands/home-pride;https://centurypacific.com.ph/brands/hunts;https://centurypacific.com.ph/brands/lucky7;https://centurypacific.com.ph/brands/shanghai;https://centurypacific.com.ph/brands/swift;https://centurypacific.com.ph/brands/unmeat-2;https://centurypacific.com.ph/brands/vitacoco;https://centurypacific.com.ph/brands/wow;https://centurypacific.com.ph/governance/board-of-directors;https://centurypacific.com.ph/governance/governance-documents;https://centurypacific.com.ph/sustainability;https://centurypacific.com.ph/sustainability/economicvaluecreation;https://centurypacific.com.ph/sustainability/people-development;https://centurypacific.com.ph/sustainability/planet-preservation;https://centurypacific.com.ph/sustainability/protein-delivery;https://centurypacific.com.ph/sustainability/purchases-assessment,https://centurypacific.com.ph/sustainability/protein-delivery,https://centurypacific.com.ph/sustainability/planet-preservation,
"Universal Canning, Inc.",Philippines,,,"SITIO COMUNA EL REAL, PARROQUIA CHANDUY, CANTÓN SANTA ELENA, PROVINCIA SANTA ELENA.",https://www.universalcanning.com/,,,https://www.universalcanning.com/careers,,
Sumber Protein,Indonesia,Jinan,Shandong,"No. 12, Zheng'an North Road, Jibei Development Zone, Jiyang Street, Jiyang District, Jinan, Shandong Province.",https://sumberprotein.business.site/,,,,,
SLORD Development Corporation,Philippines,Posorja,Guayas,"Malecón Carlos Baidal Tirsio y Av. Carvajal, Barrio 12 de abril. Posorja",https://www.slord.com.ph/company.html,,,,,
FKS Multi Agro,Indonesia,,,AV. PRINCIPAL S/N STA ELENA - COLONCHE,https://www.fksgroup.com/business-unit/fks-multi-agro/,,,https://www.fksgroup.com/our-culture;https://www.fksgroup.com/sustainability,,
Copacol (Cooperativa Agroindustrial Consolata),Brazil,Zamboanga,Zamboanga Peninsula,"XWFP+WHR, Zamboanga, Zamboanga Sibugay, Philippines",https://www.copacol.com.br/copacol,https://www.copacol.com.br/en-us;https://www.copacol.com.br/es;https://www.copacol.com.br/nosso-compromisso,https://www.copacol.com.br/agricultura;https://www.copacol.com.br/agronegocios;https://www.copacol.com.br/contato-comercial;https://www.copacol.com.br/fale-conosco;https://www.copacol.com.br/nossa-historia;https://www.copacol.com.br/produtos;https://www.copacol.com.br/receita/442/corn-dog,,,
ZC E & L Corporation,Philippines,Bahía Pargua,"Provincia de Llanquihue,
Los Lagos Region","Ruta 5 Km 1076 Pargua, Calbuco, Región de Los Lagos",https://www.zcelcorp.com/about-4,,,,,
PT. Sahabat Nelayan Jaya Mandiri,Indonesia,Batangas,Batangas,"2506 1, Santo Tomas, 4234 Batangas, Philippines",https://www.sahabatnelayanjayamandiri.com/about-us/,,,,,
Permex Producer and Exporter Corporation,Philippines,Fuglafjørður,Eysturoy,"48 Bakkavegur, Fuglafjørður 530, Faroe Islands",https://www.permex.com.ph/,,,,,
Coomarpes Ltda.,Argentina,,,"J73W+J5V, Chanduy, Ecuador",https://www.coomarpes.com.ar/en/,,https://www.coomarpes.com.ar/comercial;https://www.coomarpes.com.ar/en/commercial-sector;https://www.coomarpes.com.ar/en/environment-sector;https://www.coomarpes.com.ar/en/export-sector;https://www.coomarpes.com.ar/en/fish-meal-and-oil;https://www.coomarpes.com.ar/exportacion;https://www.coomarpes.com.ar/harina-y-aceite-de-pescado;https://www.coomarpes.com.ar/medioambiente,,,https://www.coomarpes.com.ar;https://www.coomarpes.com.ar/;https://www.coomarpes.com.ar/EN;https://www.coomarpes.com.ar/en;https://www.coomarpes.com.ar/en/fish-meal-and-oil;https://www.coomarpes.com.ar/harina-y-aceite-de-pescado
Fábrica de Conservas - La Gondola Lda,Portugal,Pedernales,Manabí,"Juan Pereira, y, Pedernales 131001, Ecuador; XVPR+RQ Pedernales, Ecuador",https://www.apoveira.pt/,,https://www.apoveira.pt/blog/receta/tosta-com-filetes-de-atum-a-poveira;https://www.apoveira.pt/conservas-bacalhau;https://www.apoveira.pt/conservas-peixe;https://www.apoveira.pt/perguntas-frequentes;https://www.apoveira.pt/produto/atum-posta-ao-natural-minerva;https://www.apoveira.pt/produto/atum-posta-ao-natural-poveira;https://www.apoveira.pt/produto/filetes-atum-azeite-minerva;https://www.apoveira.pt/produto/filetes-de-atum-a-poveira;https://www.apoveira.pt/produto/filetes-de-atum-ao-natural;https://www.apoveira.pt/produto/filetes-de-atum-em-azeite-picante;https://www.apoveira.pt/produto/filetes-de-atum-em-azeite-picante-a-antiga;https://www.apoveira.pt/produto/filetes-de-cavala-azeite-picante-pickles;https://www.apoveira.pt/produto/ventresca-atum-em-azeite-minerva,https://www.apoveira.pt/compromisso-de-sustentabilidade;https://www.apoveira.pt/conservas-atum;https://www.apoveira.pt/conservas-bacalhau;https://www.apoveira.pt/conservas-cavala;https://www.apoveira.pt/conservas-peixe;https://www.apoveira.pt/conservas-sardinhas,,
PT. Sari Laut Jaya Food Products,Indonesia,General Santos City,,"24RR+HHJ, Purok Saydala, Makar - Siguel Rd, Lungsod ng General Santos, 9500 Timog Cotabato, Philippines",https://www.sarilautjaya.com/,,,,,
PT Sumber Yalasamudra,Indonesia,Porvenir,Magallanes y la Antártica Chilena,"Loteo Ruze Canadon 33, Porvenir Chile",https://www.sumberyala.com/en/product/15/fish-meal-fish-oil,,https://www.sumberyala.com/en/blog/8/the-vitality-of-consuming-sardines-nourishing-health-and-well-being,https://www.sumberyala.com/en/blog/8/the-vitality-of-consuming-sardines-nourishing-health-and-well-being,,
"Empresa Figueirense de Pesca, LDA",Portugal,Porvenir,Magallanes y la Antártica Chilena,"Jose María Caro N° 600 Puerto Chacabuco, Chile",https://efp.pt/,,https://efp.pt/product/mousse-omega-3-efpbiotek-rico-em-omega-3-e-vitamina-d;https://efp.pt/product/omega-3-high-dha;https://efp.pt/product/omega-3-natural-softgels;https://efp.pt/product/omega-high-purity-epa,https://efp.pt/quality-policy;https://efp.pt/terms-and-conditions,,
PT. Toba Surimi Industries,Indonesia,Porvenir,Magallanes y la Antártica Chilena,"42°22'33.7""S 73°45'42.1""W, Castro, Los Lagos, Chile",https://www.tobasurimi.com/companyprofile.html,https://www.tobasurimi.com/gcg/007_Laporan Keuangan CRAB Jun 2022.pdf,https://www.tobasurimi.com/gcg/007_Laporan Keuangan CRAB Jun 2022.pdf,,,
"Narciso Dias & Filhos, Lda.",Portugal,Porvenir,Magallanes y la Antártica Chilena,"Sector La Campana S/N, Calbuco, Region De Los Lagos, Chile",https://www.narcisodias.net/,,,https://www.narcisodias.net/produtos,,
Africa Proteine,Mauritania,Porvenir,Magallanes y la Antártica Chilena,"Parque Industrial Escuadron, Primera Etapa, Sitio 14, Coronel, Region del Bio Bio, Chile",https://africaprotein.com/,,https://africaprotein.com/catalogo-congelados;https://africaprotein.com/contacto,,,
Al Watania Pour la Peche,Mauritania,Porvenir,Magallanes y la Antártica Chilena,"Av. Esq. Blanca 1117, 9260032 Maipú, Región Metropolitana, Chile",https://www.chinafeedonline.com.hk/sites/default/files/pdf/aqsiq_list/Mauritania_FM_20240329.pdf,,,,,
Alfa Service Ltd,Mauritania,Porvenir,Magallanes y la Antártica Chilena,"Arturo Prat 1131, 9380162 Lampa, Región Metropolitana, Chile",http://alfaserviceltd.com/en/presentation.html,,,,,
Atyfen SARL,Mauritania,,,"Parque Industrial Escuadrón, Primera Etapa, Sitio 14, Coronel, BioBio Region",https://web.archive.org/web/20190207011136/https://www.atyfen.com/,,https://web.archive.org/web/20190126072604/http://www.olark.com?welcome,,,
Cofrima Proteine,Mauritania,Weifang,Shandong,"Near Provincial Highway 219, Gaomi City, Weifang, Shandong Province",https://ejatlas.org/company/cofrima-proteine-sarl,,,,,
Continental Sea Food SA,Mauritania,,,"(Factory): Kampung Sematang Pinang, 06600 Kuala Kedah, Kedah.
No.47, Susuran Tuanku Haminah, Pusat Perdagangan Tuanku Haminah Mergong, Alor Setar, Kedah.",https://www.reuters.com/article/world/us-politics/ocean-shock-fishmeal-factories-plunder-africa-idUSKCN1N420V/,,,,,
Faro Farine SARL,Mauritania,Seattle,,"1 Cannery Row, Egegik, AK 99579",https://www.farofarine.com/production/,,,,,
"Hongdong International (Mauritania) Fishery Development Co.,Ltd., Mauritania",Mauritania,Skagen,Skagen,Havnevagtvej 5 9990,http://www.fzhongdong.com/,,,,,
Inchiri Entreprenariat Sarl,Mauritania,Talcahuano,Bío Bío,"Isla Rocuant S/N, Talcahuano, Bío Bío, Chile",https://www.chinafeedonline.com.hk/sites/default/files/pdf/moa_list/Chinese%20License%2042%20%282018-05%29.pdf,,,,,
Jin Zhuang Fishing Company,Mauritania,Seattle,,"88 Salmon Way, Unalaska, AK 99692
",https://www.chinafeedonline.com.hk/sites/default/files/pdf/aqsiq_list/Mauritania_FM_20240329.pdf,,,,,
Lemseafood,Mauritania,,,km 4 1/2 Sierra Hermosa el Arenal lote 3 y Panamericana norte,https://www.chinafeedonline.com.hk/sites/default/files/pdf/aqsiq_list/Mauritania_FM_20240329.pdf,,,,,
Mah el Turk SARL,Mauritania,Bentwisch,Rostock,"Hansestraße 12a, 18182 Bentwisch, Germany, 459H+62 Bentwisch, Germany",https://www.mahelturk.com/,,,,,
Mauritania Fish Meal SARL,Mauritania,Zamboanga,Zamboanga Peninsula,"XX44+6MJ, Zamboanga, Zamboanga del Sur, Philippines",http://www.seafoodmr.com/en/,,,,,
GISIS S.A.,Ecuador,1100000 Iquique,"Provincia de Iquique,
Tarapacá Region","Av. Arturo Prat 32, Barrio Industrial, Iquique, . Chile / Av. Arturo Prat 33, Barrio Industrial, Iquique, . Chile",https://seafood.media/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=164556,,,,,
MCF SARL,Mauritania,09500 Aydın,"Aydın, Aegean Region","Yörükler, 09500 Çine/Aydın, Türkiye / Kocabaş Mah. Ankara Bulv. Abalı Çiftliği No:6 Honaz / DENİZLİ",https://ejatlas.org/company/mcf-sarl,,,,,
Galdecun S.A.,Ecuador,1100000 Iquique,"Provincia de Iquique,
Tarapacá Region","Av Costanera Norte 1050, Sector Barrio Industrial, Mejillones, Chile",https://europe.bloombiz.com/default.cgi/action/viewcompanies/companyid/830421/,,http://europe.bloombiz.com/default.cgi/action/browsebyworldregion;http://europe.bloombiz.com/default.cgi/action/viewcompanies/incontinentid/3/incontinent/Europe;http://europe.bloombiz.com/default.cgi/action/viewproducts/allproducts/1/incontinentid/3/incontinent/Europe;http://europe.bloombiz.com/default.cgi/action/viewtradeleads/incontinentid/3/incontinent/Europe;https://europe.bloombiz.com/default.cgi/action/accountform;https://europe.bloombiz.com/default.cgi/action/browsebycountry;https://europe.bloombiz.com/default.cgi/action/browsebycountry/view/companies;https://europe.bloombiz.com/default.cgi/action/loginform;https://europe.bloombiz.com/default.cgi/action/logoform;https://europe.bloombiz.com/default.cgi/action/myaccount;https://europe.bloombiz.com/default.cgi/action/premiumcompanyform;https://europe.bloombiz.com/default.cgi/action/syndication;https://europe.bloombiz.com/default.cgi/action/viewcompanies;https://europe.bloombiz.com/default.cgi/action/viewcompanies/Suppliers-Factories-Manufacturers/fish+meal;https://europe.bloombiz.com/default.cgi/action/viewcompanies/Suppliers-Factories-Manufacturers/oil+fish;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/1/btype/Manufacturers;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/2/btype/Distributors_Wholesalers;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/3/btype/Trading_Companies;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/4/btype/Agents;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/5/btype/Buying_Offices;https://europe.bloombiz.com/default.cgi/action/viewcompanies/btypeid/6/btype/Importers_Exporters;https://europe.bloombiz.com/default.cgi/action/viewcompanies/classificationid/0103/classification/Fish_Crustaceans;https://europe.bloombiz.com/default.cgi/action/viewcompanies/companyid/830421/needlogin/1;https://europe.bloombiz.com/default.cgi/action/viewcompanies/featured/yes;https://europe.bloombiz.com/default.cgi/action/viewcompanies/incountryid/067/incountry/Ecuador;https://europe.bloombiz.com/default.cgi/action/viewcompanies/latest/365;https://europe.bloombiz.com/default.cgi/action/viewcompanies/mycompany/y;https://europe.bloombiz.com/default.cgi/action/viewcompanies/year/2024;https://europe.bloombiz.com/default.cgi/action/viewcompanies/year/2025;https://europe.bloombiz.com/default.cgi/action/viewproducts;https://europe.bloombiz.com/default.cgi/action/viewproducts/classificationid/0103/classification/Fish_Crustaceans;https://europe.bloombiz.com/default.cgi/action/viewproducts/compid/830421/allproducts/1;https://europe.bloombiz.com/default.cgi/action/viewproducts/origincountryid/067/origincountry/Ecuador;https://europe.bloombiz.com/default.cgi/action/viewtradeleads;https://europe.bloombiz.com/default.cgi/action/viewtradeleads/classificationid/0103/classification/Fish_Crustaceans;https://europe.bloombiz.com/default.cgi/action/viewtradeleads/incountryid/067/incountry/Ecuador;https://europe.bloombiz.com/default.cgi/action/viewtradeleads/type/1/sellers/1;https://europe.bloombiz.com/default.cgi/action/viewtradeleads/type/2/buyers/1,,,
GISIS,Ecuador,,,Santa Rosa,https://www.skretting.com/es-ec/,https://www.skretting.com/es-ec/noticias-e-historias/certificacion-punto-verde;https://www.skretting.com/es-ec/transparencia-y-confianza/Como-trabajamos-con-transparencia-y-confianza,https://www.skretting.com/es-ec/noticias-e-historias/certificacion-punto-verde;https://www.skretting.com/es-ec/noticias-e-historias/going-beyond-sustainability-with-our-new-impact-report;https://www.skretting.com/es-ec/sustentabilidad/Participacion-de-los-actores-interesados;https://www.skretting.com/es-ec/transparencia-y-confianza/Como-trabajamos-con-transparencia-y-confianza,https://www.skretting.com/es-ec/Alimentos-y-servicios-para-la-acuicultura/nature-wellness-segunda-generacion-para-camaron2-EC36;https://www.skretting.com/es-ec/innovacion/Publicaciones-de-investigacion;https://www.skretting.com/es-ec/sustentabilidad/Apoyando-a-personas-y-comunidades,https://www.skretting.com/es-ec/noticias-e-historias/going-beyond-sustainability-with-our-new-impact-report,
Gihon- Laboratorios Químicos SRL,Argentina,70050 Empire,"Plaquemines Parish,
Louisiana",Empire,https://www.gihonlab.com/en/naturales/productos-con-omega-3/,,https://www.gihonlab.com/en/./novedades,,https://www.gihonlab.com/./empresa;https://www.gihonlab.com/en/./empresa;https://www.gihonlab.com/en/habilitaciones-y-certificaciones,https://www.gihonlab.com/en/./novedades;https://www.gihonlab.com/wp-content/uploads/796-folleto-listado-de-productos-gihon-HUMANOS_ingles_WEB-1.pdf
Borsea S.A.,Ecuador,,,"Jayadiri Compound, No. 1A, Jalan Jayadiri, P.O.Box 448, 89058 Kudat, Sabah.",https://servigrup.com.ec/en/by-products/,,https://servigrup.com.ec/trabajo,,,
MTP Fish SARL,Mauritania,,,"Calle principal, comuna El Real",https://www.tradekey.com/product-free/Fish-Meal-fish-Oil-9396133.html,,https://www.tradekey.com;https://www.tradekey.com/;https://www.tradekey.com/Agriculture_pd1216.htm;https://www.tradekey.com/Other-Agriculture-Products_pid1538.htm;https://www.tradekey.com/about-us;https://www.tradekey.com/brochure_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/buyers;https://www.tradekey.com/cantonfair;https://www.tradekey.com/company/MTP-SARL-12415373.html;https://www.tradekey.com/country;https://www.tradekey.com/ehman;https://www.tradekey.com/hot-products.html;https://www.tradekey.com/index.html?action=buyoffer_postv2;https://www.tradekey.com/index.html?action=otherpages_contactus;https://www.tradekey.com/index.html?action=signup_newstep2&globe=1;https://www.tradekey.com/index.html?action=signup_signup1&track=infobar&mclinkid=5403443&new_form=1;https://www.tradekey.com/index.html?action=signup_signup1&track=m-infobar&mclinkid=5293599;https://www.tradekey.com/media-partners;https://www.tradekey.com/otherpages_contactus.htm;https://www.tradekey.com/otherpages_ipr.htm;https://www.tradekey.com/otherpages_privacy.htm;https://www.tradekey.com/otherpages_sitemap.htm;https://www.tradekey.com/otherpages_terms.htm;https://www.tradekey.com/product-free/Fish-Meal-fish-Oil-9396133.html;https://www.tradekey.com/product_cat.htm;https://www.tradekey.com/product_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/product_view/Agricultural-Weed-Mat-landscape-Fabric-Pp-pe-Weed-Mat-pp-Ground-Cover-9096644.html;https://www.tradekey.com/product_view/Agriculture-10195725.html;https://www.tradekey.com/product_view/Agro-Product-7681429.html;https://www.tradekey.com/product_view/Cows-And-Buffalow-Crush-Cattle-Bone-Bonemeal-Horns-And-Hoops-6732125.html;https://www.tradekey.com/product_view/Culture-Pond-3529356.html;https://www.tradekey.com/product_view/Cuttle-Fish-Bone-9210581.html;https://www.tradekey.com/product_view/Feterlizer-9782657.html;https://www.tradekey.com/product_view/Fresh-Asparagus-9600085.html;https://www.tradekey.com/product_view/Fresh-Sugarcane-10329825.html;https://www.tradekey.com/product_view/Hard-Wood-Charcoal-10333395.html;https://www.tradekey.com/product_view/Hot-Sale-Sprial-Solid-liquid-Separator-9114723.html;https://www.tradekey.com/product_view/New-Crop-Concentrate-Tomato-Paste-chili-Sauce-With-Competitive-Price-9135755.html;https://www.tradekey.com/product_view/Premium-Quality-Fresh-Sugarcane-Exporter-10269171.html;https://www.tradekey.com/product_view/Ram-Horn-9490739.html;https://www.tradekey.com/product_view/Raw-Rattan-10225365.html;https://www.tradekey.com/product_view/Tapioca-Starch-7386019.html;https://www.tradekey.com/profile_cat.htm;https://www.tradekey.com/profile_contact/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_trustprofile/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_view/uid/12415373.htm;https://www.tradekey.com/selloffer_cat.htm;https://www.tradekey.com/selloffer_listall/uid/12415373/MTP-SARL.htm,https://www.tradekey.com/brochure_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/company/MTP-SARL-12415373.html;https://www.tradekey.com/ehman;https://www.tradekey.com/product_cat.htm;https://www.tradekey.com/product_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_cat.htm;https://www.tradekey.com/profile_contact/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_trustprofile/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_view/uid/12415373.htm;https://www.tradekey.com/selloffer_cat.htm;https://www.tradekey.com/selloffer_listall/uid/12415373/MTP-SARL.htm,,
Lucomercon SA,Ecuador,,,CIUDADELA URDESA CENTRAL CALLE VICTOR EMILIO ESTRADA # 1107 ENTRE JIGUAS - LAURELES,http://lucomercon.com/,,,,,
Productos Pesqueros S.A. Produpes,Ecuador,Maipú,Región Metropolitana,"Av. Esq. Blanca 1117, 9260032 Maipú, Región Metropolitana, Chile",https://www.productospesqueros.com/,,,,,
PT Pahala Bahari Nusantara,Indonesia,Guayaquil,Guayas,Km. 24.5 Via Daule,https://pbn.co.id/products,,,,,
Industrias Barda SA de CV,Mexico,Chanduy,Santa Elena Province,ZONA INDUSTRIAL CHANDUY S/N,https://www.alimar.com.mx/CodigoEticaBARDA.pdf,,,,,
Exu SA,Ecuador,,,PARROQUIA COLONCHE RECINTO MONTEVERDE,https://exu.com.ec/,,,,,
